"geo","year","population"
"PL926",2023,255464
"PL926",2024,254653
"PL926",2025,253967
"PT",2014,10444092
"PT",2015,10395121
"PT",2016,10368554
"PT",2017,10344478
"PT",2018,10335770
"PT",2019,10333496
"PT",2020,10375395
"PT",2021,10394297
"PT",2022,10421117
"PT",2023,10516621
"PT",2024,10639726
"PT",2025,10749635
"PT1",2014,9937008
"PT1",2015,9894233
"PT1",2016,9872380
"PT1",2017,9852057
"PT1",2018,9845729
"PT1",2019,9845271
"PT1",2020,9887569
"PT1",2021,9904781
"PT1",2022,9929630
"PT1",2023,10022426
"PT1",2024,10142079
"PT1",2025,10248477
"PT11",2014,3640801
"PT11",2015,3618807
"PT11",2016,3605791
"PT11",2017,3596590
"PT11",2018,3592401
"PT11",2019,3591630
"PT11",2020,3600042
"PT11",2021,3601434
"PT11",2022,3609978
"PT11",2023,3640294
"PT11",2024,3673861
"PT11",2025,3692842
"PT111",2014,239116
"PT111",2015,236900
"PT111",2016,235418
"PT111",2017,234026
"PT111",2018,232818
"PT111",2019,231985
"PT111",2020,232024
"PT111",2021,232444
"PT111",2022,231882
"PT111",2023,232674
"PT111",2024,234215
"PT111",2025,234645
"PT112",2014,408766
"PT112",2015,407584
"PT112",2016,407516
"PT112",2017,408011
"PT112",2018,409291
"PT112",2019,411441
"PT112",2020,415363
"PT112",2021,418141
"PT112",2022,419835
"PT112",2023,424505
"PT112",2024,429833
"PT112",2025,433039
"PT119",2014,420923
"PT119",2015,418679
"PT119",2016,417576
"PT119",2017,417003
"PT119",2018,416788
"PT119",2019,417014
"PT119",2020,418191
"PT119",2021,420113
"PT119",2022,419091
"PT119",2023,420418
"PT119",2024,422464
"PT119",2025,423255
"PT11A",2014,1746629
"PT11A",2015,1739297
"PT11A",2016,1736150
"PT11A",2017,1734840
"PT11A",2018,1736162
"PT11A",2019,1738752
"PT11A",2020,1745308
"PT11A",2021,1743272
"PT11A",2022,1755844
"PT11A",2023,1779994
"PT11A",2024,1802664
"PT11A",2025,1818217
"PT11B",2014,90347
"PT11B",2015,89128
"PT11B",2016,88114
"PT11B",2017,87085
"PT11B",2018,86275
"PT11B",2019,85490
"PT11B",2020,84876
"PT11B",2021,84571
"PT11B",2022,83801
"PT11B",2023,83510
"PT11B",2024,83669
"PT11B",2025,83445
"PT11C",2014,423854
"PT11C",2015,420037
"PT11C",2016,417190
"PT11C",2017,414912
"PT11C",2018,412874
"PT11C",2019,411203
"PT11C",2020,410153
"PT11C",2021,410345
"PT11C",2022,408674
"PT11C",2023,408425
"PT11C",2024,409348
"PT11C",2025,409078
"PT11D",2014,197140
"PT11D",2015,194435
"PT11D",2016,192230
"PT11D",2017,190030
"PT11D",2018,188288
"PT11D",2019,186552
"PT11D",2020,185424
"PT11D",2021,184712
"PT11D",2022,183831
"PT11D",2023,183705
"PT11D",2024,184195
"PT11D",2025,183867
"PT11E",2014,114026
"PT11E",2015,112747
"PT11E",2016,111597
"PT11E",2017,110683
"PT11E",2018,109905
"PT11E",2019,109193
"PT11E",2020,108703
"PT11E",2021,107836
"PT11E",2022,107020
"PT11E",2023,107063
"PT11E",2024,107473
"PT11E",2025,107296
"PT15",2014,449952
"PT15",2015,449965
"PT15",2016,451679
"PT15",2017,453300
"PT15",2018,456113
"PT15",2019,459597
"PT15",2020,465610
"PT15",2021,469892
"PT15",2022,469983
"PT15",2023,478618
"PT15",2024,484122
"PT15",2025,492747
"PT150",2014,449952
"PT150",2015,449965
"PT150",2016,451679
"PT150",2017,453300
"PT150",2018,456113
"PT150",2019,459597
"PT150",2020,465610
"PT150",2021,469892
"PT150",2022,469983
"PT150",2023,478618
"PT150",2024,484122
"PT150",2025,492747
"PT16",2014,2290675
"PT16",2015,2272517
"PT16",2016,2259588
"PT16",2017,2246203
"PT16",2018,2235005
"PT16",2019,2226188
"PT16",2020,2229958
"PT16",2021,2239686
"PT16",2022,2252648
"PT16",2023,2264956
"PT16B",2014,361124
"PT16B",2015,359510
"PT16B",2016,358812
"PT16B",2017,358021
"PT16B",2018,357612
"PT16B",2019,357599
"PT16B",2020,359888
"PT16B",2021,365752
"PT16B",2022,372365
"PT16B",2023,379085
"PT16D",2014,367813
"PT16D",2015,366178
"PT16D",2016,365319
"PT16D",2017,364564
"PT16D",2018,364423
"PT16D",2019,364904
"PT16D",2020,367610
"PT16D",2021,369271
"PT16D",2022,373365
"PT16D",2023,376760
"PT16E",2014,452682
"PT16E",2015,449161
"PT16E",2016,446713
"PT16E",2017,444049
"PT16E",2018,441533
"PT16E",2019,439542
"PT16E",2020,439713
"PT16E",2021,439288
"PT16E",2022,440065
"PT16E",2023,441446
"PT16F",2014,291020
"PT16F",2015,289042
"PT16F",2016,287983
"PT16F",2017,286761
"PT16F",2018,285799
"PT16F",2019,285003
"PT16F",2020,286036
"PT16F",2021,288179
"PT16F",2022,290019
"PT16F",2023,292139
"PT16G",2014,262552
"PT16G",2015,260090
"PT16G",2016,258252
"PT16G",2017,256224
"PT16G",2018,254651
"PT16G",2019,253309
"PT16G",2020,253456
"PT16G",2021,254254
"PT16G",2022,254169
"PT16G",2023,253638
"PT16H",2014,86080
"PT16H",2015,84987
"PT16H",2016,84090
"PT16H",2017,83256
"PT16H",2018,82459
"PT16H",2019,81686
"PT16H",2020,81333
"PT16H",2021,81190
"PT16H",2022,81167
"PT16H",2023,81101
"PT16I",2014,241099
"PT16I",2015,238397
"PT16I",2016,236070
"PT16I",2017,233903
"PT16I",2018,231715
"PT16I",2019,229820
"PT16I",2020,229146
"PT16I",2021,229933
"PT16I",2022,231002
"PT16I",2023,231874
"PT16J",2014,228305
"PT16J",2015,225152
"PT16J",2016,222349
"PT16J",2017,219425
"PT16J",2018,216813
"PT16J",2019,214325
"PT16J",2020,212776
"PT16J",2021,211819
"PT16J",2022,210496
"PT16J",2023,208913
"PT17",2014,2815667
"PT17",2015,2820766
"PT17",2016,2829408
"PT17",2017,2836906
"PT17",2018,2849085
"PT17",2019,2859422
"PT17",2020,2884800
"PT17",2021,2884695
"PT17",2022,2883645
"PT17",2023,2921564
"PT170",2014,2815667
"PT170",2015,2820766
"PT170",2016,2829408
"PT170",2017,2836906
"PT170",2018,2849085
"PT170",2019,2859422
"PT170",2020,2884800
"PT170",2021,2884695
"PT170",2022,2883645
"PT170",2023,2921564
"PT18",2014,739913
"PT18",2015,732178
"PT18",2016,725914
"PT18",2017,719058
"PT18",2018,713125
"PT18",2019,708434
"PT18",2020,707159
"PT18",2021,709074
"PT18",2022,713376
"PT18",2023,716994
"PT181",2014,96139
"PT181",2015,95610
"PT181",2016,95336
"PT181",2017,95015
"PT181",2018,94877
"PT181",2019,95079
"PT181",2020,96182
"PT181",2021,97062
"PT181",2022,98303
"PT181",2023,99763
"PT184",2014,123233
"PT184",2015,121781
"PT184",2016,120358
"PT184",2017,119035
"PT184",2018,117727
"PT184",2019,116527
"PT184",2020,116005
"PT184",2021,115698
"PT184",2022,115663
"PT184",2023,115513
"PT185",2014,243323
"PT185",2015,241104
"PT185",2016,239547
"PT185",2017,237584
"PT185",2018,235987
"PT185",2019,234829
"PT185",2020,234874
"PT185",2021,237240
"PT185",2022,240872
"PT185",2023,244259
"PT186",2014,114846
"PT186",2015,113123
"PT186",2016,111590
"PT186",2017,109941
"PT186",2018,108580
"PT186",2019,107328
"PT186",2020,106224
"PT186",2021,105676
"PT186",2022,105031
"PT186",2023,104304
"PT187",2014,162372
"PT187",2015,160560
"PT187",2016,159083
"PT187",2017,157483
"PT187",2018,155954
"PT187",2019,154671
"PT187",2020,153874
"PT187",2021,153398
"PT187",2022,153507
"PT187",2023,153155
"PT19",2014,1707202
"PT19",2015,1693185
"PT19",2016,1683103
"PT19",2017,1672492
"PT19",2018,1663802
"PT19",2019,1656788
"PT19",2020,1658883
"PT19",2021,1662137
"PT19",2022,1667538
"PT19",2023,1672267
"PT19",2024,1695635
"PT19",2025,1717560
"PT191",2014,367813
"PT191",2015,366178
"PT191",2016,365319
"PT191",2017,364564
"PT191",2018,364423
"PT191",2019,364904
"PT191",2020,367610
"PT191",2021,369271
"PT191",2022,373365
"PT191",2023,376760
"PT191",2024,384689
"PT191",2025,392257
"PT192",2014,452682
"PT192",2015,449161
"PT192",2016,446713
"PT192",2017,444049
"PT192",2018,441533
"PT192",2019,439542
"PT192",2020,439713
"PT192",2021,439288
"PT192",2022,440065
"PT192",2023,441446
"PT192",2024,446982
"PT192",2025,452559
"PT193",2014,291020
"PT193",2015,289042
"PT193",2016,287983
"PT193",2017,286761
"PT193",2018,285799
"PT193",2019,285003
"PT193",2020,286036
"PT193",2021,288179
"PT193",2022,290019
"PT193",2023,292139
"PT193",2024,297222
"PT193",2025,301764
"PT194",2014,262552
"PT194",2015,260090
"PT194",2016,258252
"PT194",2017,256224
"PT194",2018,254651
"PT194",2019,253309
"PT194",2020,253456
"PT194",2021,254254
"PT194",2022,254169
"PT194",2023,253638
"PT194",2024,256810
"PT194",2025,259590
"PT195",2014,104830
"PT195",2015,103562
"PT195",2016,102487
"PT195",2017,101469
"PT195",2018,100583
"PT195",2019,99705
"PT195",2020,99292
"PT195",2021,99326
"PT195",2022,99424
"PT195",2023,99371
"PT195",2024,100036
"PT195",2025,100733
"PT196",2014,228305
"PT196",2015,225152
"PT196",2016,222349
"PT196",2017,219425
"PT196",2018,216813
"PT196",2019,214325
"PT196",2020,212776
"PT196",2021,211819
"PT196",2022,210496
"PT196",2023,208913
"PT196",2024,209896
"PT196",2025,210657
"PT1A",2014,2030582
"PT1A",2015,2034732
"PT1A",2016,2041875
"PT1A",2017,2047531
"PT1A",2018,2056718
"PT1A",2019,2063969
"PT1A",2020,2081998
"PT1A",2021,2071857
"PT1A",2022,2068670
"PT1A",2023,2097742
"PT1A",2024,2126578
"PT1A",2025,2156612
"PT1A0",2014,2030582
"PT1A0",2015,2034732
"PT1A0",2016,2041875
"PT1A0",2017,2047531
"PT1A0",2018,2056718
"PT1A0",2019,2063969
"PT1A0",2020,2081998
"PT1A0",2021,2071857
"PT1A0",2022,2068670
"PT1A0",2023,2097742
"PT1A0",2024,2126578
"PT1A0",2025,2156612
"PT1B",2014,785085
"PT1B",2015,786034
"PT1B",2016,787533
"PT1B",2017,789375
"PT1B",2018,792367
"PT1B",2019,795453
"PT1B",2020,802802
"PT1B",2021,812838
"PT1B",2022,814975
"PT1B",2023,823822
"PT1B",2024,834599
"PT1B",2025,848507
"PT1B0",2014,785085
"PT1B0",2015,786034
"PT1B0",2016,787533
"PT1B0",2017,789375
"PT1B0",2018,792367
"PT1B0",2019,795453
"PT1B0",2020,802802
"PT1B0",2021,812838
"PT1B0",2022,814975
"PT1B0",2023,823822
"PT1B0",2024,834599
"PT1B0",2025,848507
"PT1C",2014,496590
"PT1C",2015,491074
"PT1C",2016,486367
"PT1C",2017,481474
"PT1C",2018,477138
"PT1C",2019,473605
"PT1C",2020,472285
"PT1C",2021,471834
"PT1C",2022,472504
"PT1C",2023,472735
"PT1C",2024,474701
"PT1C",2025,474894
"PT1C1",2014,96139
"PT1C1",2015,95610
"PT1C1",2016,95336
"PT1C1",2017,95015
"PT1C1",2018,94877
"PT1C1",2019,95079
"PT1C1",2020,96182
"PT1C1",2021,97062
"PT1C1",2022,98303
"PT1C1",2023,99763
"PT1C1",2024,101388
"PT1C1",2025,102218
"PT1C2",2014,123233
"PT1C2",2015,121781
"PT1C2",2016,120358
"PT1C2",2017,119035
"PT1C2",2018,117727
"PT1C2",2019,116527
"PT1C2",2020,116005
"PT1C2",2021,115698
"PT1C2",2022,115663
"PT1C2",2023,115513
"PT1C2",2024,115757
"PT1C2",2025,115680
"PT1C3",2014,114846
"PT1C3",2015,113123
"PT1C3",2016,111590
"PT1C3",2017,109941
"PT1C3",2018,108580
"PT1C3",2019,107328
"PT1C3",2020,106224
"PT1C3",2021,105676
"PT1C3",2022,105031
"PT1C3",2023,104304
"PT1C3",2024,104081
"PT1C3",2025,103566
"PT1C4",2014,162372
"PT1C4",2015,160560
"PT1C4",2016,159083
"PT1C4",2017,157483
"PT1C4",2018,155954
"PT1C4",2019,154671
"PT1C4",2020,153874
"PT1C4",2021,153398
"PT1C4",2022,153507
"PT1C4",2023,153155
"PT1C4",2024,153475
"PT1C4",2025,153430
"PT1D",2014,826796
"PT1D",2015,820436
"PT1D",2016,816032
"PT1D",2017,811295
"PT1D",2018,807190
"PT1D",2019,804229
"PT1D",2020,805949
"PT1D",2021,814789
"PT1D",2022,825982
"PT1D",2023,836948
"PT1D",2024,852583
"PT1D",2025,865315
"PT1D1",2014,361124
"PT1D1",2015,359510
"PT1D1",2016,358812
"PT1D1",2017,358021
"PT1D1",2018,357612
"PT1D1",2019,357599
"PT1D1",2020,359888
"PT1D1",2021,365752
"PT1D1",2022,372365
"PT1D1",2023,379085
"PT1D1",2024,388396
"PT1D1",2025,395474
"PT1D2",2014,222349
"PT1D2",2015,219822
"PT1D2",2016,217673
"PT1D2",2017,215690
"PT1D2",2018,213591
"PT1D2",2019,211801
"PT1D2",2020,211187
"PT1D2",2021,211797
"PT1D2",2022,212745
"PT1D2",2023,213604
"PT1D2",2024,216423
"PT1D2",2025,218467
"PT1D3",2014,243323
"PT1D3",2015,241104
"PT1D3",2016,239547
"PT1D3",2017,237584
"PT1D3",2018,235987
"PT1D3",2019,234829
"PT1D3",2020,234874
"PT1D3",2021,237240
"PT1D3",2022,240872
"PT1D3",2023,244259
"PT1D3",2024,247764
"PT1D3",2025,251374
"PT2",2014,245336
"PT2",2015,243271
"PT2",2016,241653
"PT2",2017,240108
"PT2",2018,238964
"PT2",2019,237828
"PT2",2020,237113
"PT2",2021,237616
"PT2",2022,238794
"PT2",2023,240125
"PT2",2024,241025
"PT2",2025,241718
"PT20",2014,245336
"PT20",2015,243271
"PT20",2016,241653
"PT20",2017,240108
"PT20",2018,238964
"PT20",2019,237828
"PT20",2020,237113
"PT20",2021,237616
"PT20",2022,238794
"PT20",2023,240125
"PT20",2024,241025
"PT20",2025,241718
"PT200",2014,245336
"PT200",2015,243271
"PT200",2016,241653
"PT200",2017,240108
"PT200",2018,238964
"PT200",2019,237828
"PT200",2020,237113
"PT200",2021,237616
"PT200",2022,238794
"PT200",2023,240125
"PT200",2024,241025
"PT200",2025,241718
"PT3",2014,261748
"PT3",2015,257617
"PT3",2016,254521
"PT3",2017,252313
"PT3",2018,251077
"PT3",2019,250397
"PT3",2020,250713
"PT3",2021,251900
"PT3",2022,252693
"PT3",2023,254070
"PT3",2024,256622
"PT3",2025,259440
"PT30",2014,261748
"PT30",2015,257617
"PT30",2016,254521
"PT30",2017,252313
"PT30",2018,251077
"PT30",2019,250397
"PT30",2020,250713
"PT30",2021,251900
"PT30",2022,252693
"PT30",2023,254070
"PT30",2024,256622
"PT30",2025,259440
"PT300",2014,261748
"PT300",2015,257617
"PT300",2016,254521
"PT300",2017,252313
"PT300",2018,251077
"PT300",2019,250397
"PT300",2020,250713
"PT300",2021,251900
"PT300",2022,252693
"PT300",2023,254070
"PT300",2024,256622
"PT300",2025,259440
"RO",2014,19947311
"RO",2015,19870647
"RO",2016,19760585
"RO",2017,19643949
"RO",2018,19533481
"RO",2019,19414458
"RO",2020,19328838
"RO",2021,19201662
"RO",2022,19043098
"RO",2023,19055228
"RO",2024,19067576
"RO",2025,19043151
"RO1",2014,4945532
"RO1",2015,4935690
"RO1",2016,4918531
"RO1",2017,4901067
"RO1",2018,4885875
"RO1",2019,4870384
"RO1",2020,4862255
"RO1",2021,4839850
"RO1",2022,4797002
"RO1",2023,4813126
"RO1",2024,4827845
"RO1",2025,4835561
"RO11",2014,2590220
"RO11",2015,2585543
"RO11",2016,2576567
"RO11",2017,2568282
"RO11",2018,2560504
"RO11",2019,2552112
"RO11",2020,2547429
"RO11",2021,2537017
"RO11",2022,2523601
"RO11",2023,2532042
"RO11",2024,2539784
"RO11",2025,2544010
"RO111",2014,573691
"RO111",2015,571955
"RO111",2016,568969
"RO111",2017,566353
"RO111",2018,564171
"RO111",2019,561404
"RO111",2020,560203
"RO111",2021,557290
"RO111",2022,552031
"RO111",2023,554016
"RO111",2024,555957
"RO111",2025,556894
"RO112",2014,283832
"RO112",2015,283210
"RO112",2016,282495
"RO112",2017,281387
"RO112",2018,280058
"RO112",2019,278851
"RO112",2020,277849
"RO112",2021,276257
"RO112",2022,295351
"RO112",2023,296140
"RO112",2024,297082
"RO112",2025,297211
"RO113",2014,698929
"RO113",2015,700665
"RO113",2016,701258
"RO113",2017,702771
"RO113",2018,704619
"RO113",2019,706905
"RO113",2020,709585
"RO113",2021,710284
"RO113",2022,683028
"RO113",2023,688844
"RO113",2024,693507
"RO113",2025,697374
"RO114",2014,472335
"RO114",2015,470691
"RO114",2016,468333
"RO114",2017,465402
"RO114",2018,463306
"RO114",2019,460689
"RO114",2020,458636
"RO114",2021,454870
"RO114",2022,451499
"RO114",2023,451728
"RO114",2024,451881
"RO114",2025,450925
"RO115",2014,340986
"RO115",2015,339998
"RO115",2016,338181
"RO115",2017,336509
"RO115",2018,334589
"RO115",2019,332572
"RO115",2020,331217
"RO115",2021,329272
"RO115",2022,330363
"RO115",2023,330662
"RO115",2024,330701
"RO115",2025,330466
"RO116",2014,220447
"RO116",2015,219024
"RO116",2016,217331
"RO116",2017,215860
"RO116",2018,213761
"RO116",2019,211691
"RO116",2020,209939
"RO116",2021,209044
"RO116",2022,211329
"RO116",2023,210652
"RO116",2024,210656
"RO116",2025,211140
"RO12",2014,2355312
"RO12",2015,2350147
"RO12",2016,2341964
"RO12",2017,2332785
"RO12",2018,2325371
"RO12",2019,2318272
"RO12",2020,2314826
"RO12",2021,2302833
"RO12",2022,2273401
"RO12",2023,2281084
"RO12",2024,2288061
"RO12",2025,2291551
"RO121",2014,337658
"RO121",2015,335875
"RO121",2016,333488
"RO121",2017,330961
"RO121",2018,328264
"RO121",2019,325426
"RO121",2020,323879
"RO121",2021,320917
"RO121",2022,325715
"RO121",2023,325838
"RO121",2024,325697
"RO121",2025,325260
"RO122",2014,550765
"RO122",2015,550985
"RO122",2016,550934
"RO122",2017,550795
"RO122",2018,551185
"RO122",2019,552193
"RO122",2020,553520
"RO122",2021,553256
"RO122",2022,548254
"RO122",2023,552813
"RO122",2024,557129
"RO122",2025,560277
"RO123",2014,208603
"RO123",2015,207596
"RO123",2016,206279
"RO123",2017,204920
"RO123",2018,203471
"RO123",2019,202146
"RO123",2020,201475
"RO123",2021,200050
"RO123",2022,199912
"RO123",2023,199795
"RO123",2024,199675
"RO123",2025,199606
"RO124",2014,310336
"RO124",2015,309138
"RO124",2016,307555
"RO124",2017,305679
"RO124",2018,304219
"RO124",2019,302308
"RO124",2020,301465
"RO124",2021,299075
"RO124",2022,291633
"RO124",2023,291810
"RO124",2024,292148
"RO124",2025,291871
"RO125",2014,547757
"RO125",2015,546415
"RO125",2016,543726
"RO125",2017,540704
"RO125",2018,538214
"RO125",2019,535193
"RO125",2020,533186
"RO125",2021,529325
"RO125",2022,518991
"RO125",2023,519395
"RO125",2024,519831
"RO125",2025,519574
"RO126",2014,400193
"RO126",2015,400138
"RO126",2016,399982
"RO126",2017,399726
"RO126",2018,400018
"RO126",2019,401006
"RO126",2020,401301
"RO126",2021,400210
"RO126",2022,388896
"RO126",2023,391433
"RO126",2024,393581
"RO126",2025,394963
"RO2",2014,5782461
"RO2",2015,5761950
"RO2",2016,5726602
"RO2",2017,5686810
"RO2",2018,5645791
"RO2",2019,5594735
"RO2",2020,5561316
"RO2",2021,5515101
"RO2",2022,5583689
